CustomerID,CustomerName,Email,FirstOrder,LastOrder,Orders
CUST0339,Leila Nguyen,leila.nguyen@example.com,2025-04-11,2025-04-11,1
CUST0340,Chloe Lopez,chloe.lopez@example.com,2025-04-11,2025-04-11,1
CUST0341,Priya Wilson,priya.wilson@example.com,2025-04-11,2025-04-11,1
CUST0342,Mateo Moore,mateo.moore@example.com,2025-04-11,2025-04-11,1
CUST0343,Chloe Lopez,chloe.lopez@example.com,2025-04-11,2025-04-11,1
CUST0344,Leila Nguyen,leila.nguyen@example.com,2025-04-12,2025-04-12,1
CUST0345,Daniel Nguyen,daniel.nguyen@example.com,2025-04-12,2025-04-12,1
CUST0346,Chloe Khan,chloe.khan@example.com,2025-04-12,2025-04-12,1
CUST0347,Hassan Young,hassan.young@example.com,2025-04-12,2025-04-12,1
CUST0348,Chloe Moore,chloe.moore@example.com,2025-04-12,2025-04-12,1
CUST0349,Raj Kim,raj.kim@example.com,2025-04-12,2025-04-12,1
CUST0350,Miguel Ali,miguel.ali@example.com,2025-04-12,2025-04-12,1
CUST0351,Linh Ramirez,linh.ramirez@example.com,2025-04-12,2025-04-12,1
CUST0352,Mei Khan,mei.khan@example.com,2025-04-12,2025-04-12,1
CUST0353,Leila Patel,leila.patel@example.com,2025-04-12,2025-04-12,1
CUST0354,Hassan Young,hassan.young@example.com,2025-04-12,2025-04-12,1
CUST0355,Daniel Lopez,daniel.lopez@example.com,2025-04-12,2025-04-12,1
CUST0356,Chloe Nguyen,chloe.nguyen@example.com,2025-04-12,2025-04-12,1
CUST0357,Miguel Wilson,miguel.wilson@example.com,2025-04-12,2025-04-12,1
CUST0358,Tariq Ali,tariq.ali@example.com,2025-04-12,2025-04-12,1
CUST0359,Chloe Khan,chloe.khan@example.com,2025-04-12,2025-04-12,1
CUST0360,Mateo Moore,mateo.moore@example.com,2025-04-12,2025-04-12,1
CUST0361,Leila Brown,leila.brown@example.com,2025-04-12,2025-04-12,1
CUST0362,Jamal Moore,jamal.moore@example.com,2025-04-12,2025-04-12,1
CUST0363,Hassan Kim,hassan.kim@example.com,2025-04-13,2025-04-13,1
CUST0364,Linh Ramirez,linh.ramirez@example.com,2025-04-13,2025-04-13,1
CUST0365,Leila Moore,leila.moore@example.com,2025-04-13,2025-04-13,1
CUST0366,Daniel Nguyen,daniel.nguyen@example.com,2025-04-13,2025-04-13,1
CUST0367,Daniel Lopez,daniel.lopez@example.com,2025-04-13,2025-04-13,1
CUST0368,Miguel Smith,miguel.smith@example.com,2025-04-13,2025-04-13,1
CUST0369,Mateo Wang,mateo.wang@example.com,2025-04-13,2025-04-13,1
CUST0370,Mei Patel,mei.patel@example.com,2025-04-13,2025-04-13,1
CUST0371,Chloe Smith,chloe.smith@example.com,2025-04-13,2025-04-13,1
CUST0372,Isabella Anderson,isabella.anderson@example.com,2025-04-13,2025-04-13,1
CUST0373,Miguel Ali,miguel.ali@example.com,2025-04-13,2025-04-13,1
CUST0374,Isabella Anderson,isabella.anderson@example.com,2025-04-13,2025-04-13,1
CUST0375,Chloe Khan,chloe.khan@example.com,2025-04-14,2025-04-14,1
CUST0376,Raj Wilson,raj.wilson@example.com,2025-04-14,2025-04-14,1
CUST0377,Chloe Smith,chloe.smith@example.com,2025-04-14,2025-04-14,1
CUST0378,Chloe Moore,chloe.moore@example.com,2025-04-14,2025-04-14,1
CUST0379,Mateo Kim,mateo.kim@example.com,2025-04-14,2025-04-14,1
CUST0380,Sofia Smith,sofia.smith@example.com,2025-04-14,2025-04-14,1
CUST0381,Mateo Khan,mateo.khan@example.com,2025-04-14,2025-04-14,1
CUST0382,Linh Ramirez,linh.ramirez@example.com,2025-04-14,2025-04-14,1
CUST0383,Jamal Smith,jamal.smith@example.com,2025-04-14,2025-04-14,1
CUST0384,Aisha Davis,aisha.davis@example.com,2025-04-14,2025-04-14,1
CUST0385,Tariq Lee,tariq.lee@example.com,2025-04-14,2025-04-14,1
CUST0386,Grace Martinez,grace.martinez@example.com,2025-04-14,2025-04-14,1
CUST0387,Hassan Johnson,hassan.johnson@example.com,2025-04-15,2025-04-15,1
CUST0388,Sofia Garcia,sofia.garcia@example.com,2025-04-15,2025-04-15,1
CUST0389,Jamal Smith,jamal.smith@example.com,2025-04-15,2025-04-15,1
CUST0390,Daniel Lopez,daniel.lopez@example.com,2025-04-15,2025-04-15,1
CUST0391,Mateo Kim,mateo.kim@example.com,2025-04-15,2025-04-15,1
CUST0392,Daniel Nguyen,daniel.nguyen@example.com,2025-04-15,2025-04-15,1
CUST0393,Noah Moore,noah.moore@example.com,2025-04-15,2025-04-15,1
CUST0394,Isabella Lee,isabella.lee@example.com,2025-04-15,2025-04-15,1
CUST0395,Daniel Nguyen,daniel.nguyen@example.com,2025-04-15,2025-04-15,1
CUST0396,Daniel Wang,daniel.wang@example.com,2025-04-15,2025-04-15,1
CUST0397,Tariq Lee,tariq.lee@example.com,2025-04-15,2025-04-15,1
CUST0398,Leila Patel,leila.patel@example.com,2025-04-15,2025-04-15,1
CUST0399,Leila Nguyen,leila.nguyen@example.com,2025-04-15,2025-04-15,1
CUST0400,Chloe Moore,chloe.moore@example.com,2025-04-15,2025-04-15,1
CUST0401,Isabella Johnson,isabella.johnson@example.com,2025-04-15,2025-04-15,1
CUST0402,Grace Khan,grace.khan@example.com,2025-04-15,2025-04-15,1
CUST0403,Leila Nguyen,leila.nguyen@example.com,2025-04-16,2025-04-16,1
CUST0404,Noah Anderson,noah.anderson@example.com,2025-04-16,2025-04-16,1
CUST0405,Leila Moore,leila.moore@example.com,2025-04-16,2025-04-16,1
CUST0406,Tariq Wang,tariq.wang@example.com,2025-04-16,2025-04-16,1
CUST0407,Hassan Davis,hassan.davis@example.com,2025-04-16,2025-04-16,1
CUST0408,Aisha Ramirez,aisha.ramirez@example.com,2025-04-16,2025-04-16,1
CUST0409,Mateo Nguyen,mateo.nguyen@example.com,2025-04-16,2025-04-16,1
CUST0410,Raj Wang,raj.wang@example.com,2025-04-16,2025-04-16,1
CUST0411,Daniel Lopez,daniel.lopez@example.com,2025-04-16,2025-04-16,1
CUST0412,Leila Chen,leila.chen@example.com,2025-04-16,2025-04-16,1
CUST0413,Noah Anderson,noah.anderson@example.com,2025-04-16,2025-04-16,1
CUST0414,Hassan Young,hassan.young@example.com,2025-04-16,2025-04-16,1
CUST0415,Daniel Wang,daniel.wang@example.com,2025-04-16,2025-04-16,1
CUST0416,Tariq Wang,tariq.wang@example.com,2025-04-16,2025-04-16,1
CUST0417,Isabella Davis,isabella.davis@example.com,2025-04-16,2025-04-16,1
CUST0418,Jamal Smith,jamal.smith@example.com,2025-04-16,2025-04-16,1
CUST0419,Aisha Ramirez,aisha.ramirez@example.com,2025-04-16,2025-04-16,1
CUST0420,Linh Ramirez,linh.ramirez@example.com,2025-04-16,2025-04-16,1
CUST0421,Priya Wilson,priya.wilson@example.com,2025-04-16,2025-04-16,1
CUST0422,Noah Wang,noah.wang@example.com,2025-04-16,2025-04-16,1
CUST0423,Jin Ramirez,jin.ramirez@example.com,2025-04-16,2025-04-16,1
CUST0424,Emily Kim,emily.kim@example.com,2025-04-17,2025-04-17,1
CUST0425,Linh Ramirez,linh.ramirez@example.com,2025-04-17,2025-04-17,1
CUST0426,Mateo Wang,mateo.wang@example.com,2025-04-17,2025-04-17,1
CUST0427,Kenji Kim,kenji.kim@example.com,2025-04-17,2025-04-17,1
CUST0428,Miguel Davis,miguel.davis@example.com,2025-04-17,2025-04-17,1
CUST0429,Kenji Wilson,kenji.wilson@example.com,2025-04-17,2025-04-17,1
CUST0430,Isabella Anderson,isabella.anderson@example.com,2025-04-17,2025-04-17,1
CUST0431,Leila Moore,leila.moore@example.com,2025-04-17,2025-04-17,1
CUST0432,Emily Kim,emily.kim@example.com,2025-04-17,2025-04-17,1
CUST0433,Leila Ramirez,leila.ramirez@example.com,2025-04-17,2025-04-17,1
CUST0434,Hassan Young,hassan.young@example.com,2025-04-17,2025-04-17,1
CUST0435,Mei Patel,mei.patel@example.com,2025-04-17,2025-04-17,1
CUST0436,Raj Wang,raj.wang@example.com,2025-04-17,2025-04-17,1
CUST0437,Priya Lee,priya.lee@example.com,2025-04-17,2025-04-17,1
CUST0438,Noah Wang,noah.wang@example.com,2025-04-17,2025-04-17,1
CUST0439,Chloe Moore,chloe.moore@example.com,2025-04-17,2025-04-17,1
CUST0440,Leila Young,leila.young@example.com,2025-04-17,2025-04-17,1
CUST0441,Tariq Lee,tariq.lee@example.com,2025-04-17,2025-04-17,1
CUST0442,Aisha Ramirez,aisha.ramirez@example.com,2025-04-18,2025-04-18,1
CUST0443,Chloe Lopez,chloe.lopez@example.com,2025-04-18,2025-04-18,1
CUST0444,Sofia Garcia,sofia.garcia@example.com,2025-04-18,2025-04-18,1
CUST0445,Noah Anderson,noah.anderson@example.com,2025-04-18,2025-04-18,1
CUST0446,Raj Kim,raj.kim@example.com,2025-04-18,2025-04-18,1
CUST0447,Mateo Khan,mateo.khan@example.com,2025-04-18,2025-04-18,1
CUST0448,Priya Lee,priya.lee@example.com,2025-04-18,2025-04-18,1
CUST0449,Hassan Kim,hassan.kim@example.com,2025-04-18,2025-04-18,1
CUST0450,Isabella Davis,isabella.davis@example.com,2025-04-18,2025-04-18,1
CUST0451,Tariq Wang,tariq.wang@example.com,2025-04-18,2025-04-18,1
CUST0452,Kenji Kim,kenji.kim@example.com,2025-04-18,2025-04-18,1
CUST0453,Raj Wang,raj.wang@example.com,2025-04-18,2025-04-18,1
CUST0454,Hassan Ali,hassan.ali@example.com,2025-04-18,2025-04-18,1
CUST0455,Kenji Kim,kenji.kim@example.com,2025-04-18,2025-04-18,1
CUST0456,Priya Garcia,priya.garcia@example.com,2025-04-18,2025-04-18,1
CUST0457,Noah Moore,noah.moore@example.com,2025-04-19,2025-04-19,1
CUST0458,Priya Lee,priya.lee@example.com,2025-04-19,2025-04-19,1
CUST0459,Hassan Kim,hassan.kim@example.com,2025-04-19,2025-04-19,1
CUST0460,Miguel Smith,miguel.smith@example.com,2025-04-19,2025-04-19,1
CUST0461,Leila Young,leila.young@example.com,2025-04-19,2025-04-19,1
CUST0462,Chloe Smith,chloe.smith@example.com,2025-04-19,2025-04-19,1
CUST0463,Leila Patel,leila.patel@example.com,2025-04-19,2025-04-19,1
CUST0464,Hassan Ali,hassan.ali@example.com,2025-04-19,2025-04-19,1
CUST0465,Raj Martinez,raj.martinez@example.com,2025-04-19,2025-04-19,1
CUST0466,Chloe Nguyen,chloe.nguyen@example.com,2025-04-19,2025-04-19,1
CUST0467,Noah Moore,noah.moore@example.com,2025-04-19,2025-04-19,1
CUST0468,Mateo Kim,mateo.kim@example.com,2025-04-19,2025-04-19,1
CUST0469,Kenji Wilson,kenji.wilson@example.com,2025-04-19,2025-04-19,1
CUST0470,Aisha Davis,aisha.davis@example.com,2025-04-19,2025-04-19,1
CUST0471,Emily Kim,emily.kim@example.com,2025-04-19,2025-04-19,1
CUST0472,Miguel Smith,miguel.smith@example.com,2025-04-20,2025-04-20,1
CUST0473,Isabella Lee,isabella.lee@example.com,2025-04-20,2025-04-20,1
CUST0474,Hassan Young,hassan.young@example.com,2025-04-20,2025-04-20,1
CUST0475,Hassan Kim,hassan.kim@example.com,2025-04-20,2025-04-20,1
CUST0476,Linh Ramirez,linh.ramirez@example.com,2025-04-20,2025-04-20,1
CUST0477,Noah Moore,noah.moore@example.com,2025-04-20,2025-04-20,1
CUST0478,Noah Wang,noah.wang@example.com,2025-04-20,2025-04-20,1
CUST0479,Leila Brown,leila.brown@example.com,2025-04-20,2025-04-20,1
CUST0480,Noah Garcia,noah.garcia@example.com,2025-04-20,2025-04-20,1
CUST0481,Tariq Kim,tariq.kim@example.com,2025-04-20,2025-04-20,1
CUST0482,Isabella Anderson,isabella.anderson@example.com,2025-04-20,2025-04-20,1
CUST0483,Leila Patel,leila.patel@example.com,2025-04-20,2025-04-20,1
CUST0484,Chloe Lopez,chloe.lopez@example.com,2025-04-20,2025-04-20,1
CUST0485,Leila Patel,leila.patel@example.com,2025-04-20,2025-04-20,1
CUST0486,Daniel Lopez,daniel.lopez@example.com,2025-04-20,2025-04-20,1
CUST0487,Priya Lee,priya.lee@example.com,2025-04-20,2025-04-20,1
CUST0488,Priya Lee,priya.lee@example.com,2025-04-21,2025-04-21,1
CUST0489,Daniel Nguyen,daniel.nguyen@example.com,2025-04-21,2025-04-21,1
CUST0490,Jamal Anderson,jamal.anderson@example.com,2025-04-21,2025-04-21,1
CUST0491,Isabella Johnson,isabella.johnson@example.com,2025-04-21,2025-04-21,1
CUST0492,Jamal Martinez,jamal.martinez@example.com,2025-04-21,2025-04-21,1
CUST0493,Grace Martinez,grace.martinez@example.com,2025-04-21,2025-04-21,1
CUST0494,Tariq Wang,tariq.wang@example.com,2025-04-21,2025-04-21,1
CUST0495,Daniel Lopez,daniel.lopez@example.com,2025-04-21,2025-04-21,1
CUST0496,Linh Ramirez,linh.ramirez@example.com,2025-04-21,2025-04-21,1
CUST0497,Daniel Lopez,daniel.lopez@example.com,2025-04-21,2025-04-21,1
CUST0498,Aisha Ramirez,aisha.ramirez@example.com,2025-04-21,2025-04-21,1
CUST0499,Mateo Smith,mateo.smith@example.com,2025-04-21,2025-04-21,1
CUST0500,Daniel Lopez,daniel.lopez@example.com,2025-04-21,2025-04-21,1
CUST0501,Chloe Lopez,chloe.lopez@example.com,2025-04-22,2025-04-22,1
CUST0502,Leila Young,leila.young@example.com,2025-04-22,2025-04-22,1
CUST0503,Jamal Ali,jamal.ali@example.com,2025-04-22,2025-04-22,1
CUST0504,Mei Patel,mei.patel@example.com,2025-04-22,2025-04-22,1
CUST0505,Raj Wilson,raj.wilson@example.com,2025-04-22,2025-04-22,1
CUST0506,Leila Patel,leila.patel@example.com,2025-04-22,2025-04-22,1
CUST0507,Aisha Brown,aisha.brown@example.com,2025-04-22,2025-04-22,1
CUST0508,Hassan Davis,hassan.davis@example.com,2025-04-22,2025-04-22,1
CUST0509,Aisha Ramirez,aisha.ramirez@example.com,2025-04-22,2025-04-22,1
CUST0510,Mei Khan,mei.khan@example.com,2025-04-22,2025-04-22,1
CUST0511,Kenji Wilson,kenji.wilson@example.com,2025-04-22,2025-04-22,1
CUST0512,Emily Brown,emily.brown@example.com,2025-04-22,2025-04-22,1
CUST0513,Noah Moore,noah.moore@example.com,2025-04-22,2025-04-22,1
CUST0514,Grace Smith,grace.smith@example.com,2025-04-22,2025-04-22,1
CUST0515,Jin Ramirez,jin.ramirez@example.com,2025-04-23,2025-04-23,1
CUST0516,Daniel Nguyen,daniel.nguyen@example.com,2025-04-23,2025-04-23,1
CUST0517,Mateo Martinez,mateo.martinez@example.com,2025-04-23,2025-04-23,1
CUST0518,Priya Lee,priya.lee@example.com,2025-04-23,2025-04-23,1
CUST0519,Priya Garcia,priya.garcia@example.com,2025-04-23,2025-04-23,1
CUST0520,Aisha Brown,aisha.brown@example.com,2025-04-23,2025-04-23,1
CUST0521,Chloe Wilson,chloe.wilson@example.com,2025-04-23,2025-04-23,1
CUST0522,Isabella Johnson,isabella.johnson@example.com,2025-04-23,2025-04-23,1
CUST0523,Priya Wilson,priya.wilson@example.com,2025-04-23,2025-04-23,1
CUST0524,Leila Moore,leila.moore@example.com,2025-04-23,2025-04-23,1
CUST0525,Grace Khan,grace.khan@example.com,2025-04-23,2025-04-23,1
CUST0526,Kenji Davis,kenji.davis@example.com,2025-04-23,2025-04-23,1
CUST0527,Kenji Wilson,kenji.wilson@example.com,2025-04-23,2025-04-23,1
